job_id,machine_type,product_type,material_type,quantity,operator_experience_years,setup_complexity,machine_age_years,ambient_temperature_c,shift,day_of_week,production_time_min,energy_kwh
J02421,Assembly,B,Aluminum,177,9,3,10,30.1,Evening,Sat,306.4,19.98
J02422,CNC,A,Composite,281,14,2,6,25.7,Evening,Thu,694.0,99.62
J02423,Lathe,B,Steel,177,8,4,5,24.0,Evening,Tue,457.0,46.32
J02424,Assembly,C,Aluminum,408,2,1,4,26.2,Morning,Tue,636.5,39.59
J02425,CNC,D,Aluminum,87,7,2,9,28.8,Evening,Fri,221.6,28.96
J02426,Welding,E,Plastic,352,6,2,4,32.5,Morning,Sun,791.2,144.89
J02427,Assembly,D,Aluminum,73,2,4,6,23.8,Night,Thu,148.9,8.84
J02428,Lathe,D,Composite,359,8,5,2,27.7,Night,Wed,818.8,70.92
J02429,Welding,A,Aluminum,288,5,2,10,36.0,Evening,Sun,891.7,173.02
J02430,CNC,E,Steel,215,10,2,6,25.4,Morning,Mon,622.9,84.74
J02431,CNC,D,Composite,443,7,3,8,25.6,Morning,Thu,1161.7,154.9
J02432,Welding,B,Aluminum,180,1,5,8,22.7,Night,Thu,622.4,117.75
J02433,Press,D,Aluminum,149,9,5,5,29.9,Evening,Sun,206.4,32.82
J02434,Welding,B,Steel,398,9,2,5,27.4,Morning,Sun,1291.9,272.71
J02435,Assembly,D,Composite,104,8,5,3,26.7,Evening,Thu,229.0,15.45
J02436,Assembly,B,Steel,424,5,1,4,28.2,Morning,Sat,751.4,46.0
J02437,CNC,C,Aluminum,487,12,3,10,25.3,Night,Tue,1190.9,150.5
J02438,CNC,D,Composite,69,2,2,6,32.3,Morning,Tue,196.2,28.74
J02439,Assembly,B,Plastic,44,14,1,10,20.1,Morning,Sat,59.9,3.79
J02440,Assembly,A,Aluminum,20,8,2,3,28.2,Night,Wed,44.7,3.12
J02441,Assembly,B,Aluminum,49,12,3,7,29.0,Morning,Mon,99.9,6.69
J02442,Assembly,A,Steel,181,5,2,6,29.4,Morning,Thu,347.0,20.49
J02443,Press,B,Aluminum,67,13,1,7,28.1,Morning,Fri,80.1,13.67
J02444,CNC,A,Plastic,261,7,2,5,22.4,Evening,Tue,494.4,59.82
J02445,Assembly,E,Composite,203,8,3,9,26.0,Night,Mon,400.2,25.49
J02446,CNC,D,Composite,449,2,1,7,30.4,Evening,Tue,1462.9,205.88
J02447,CNC,E,Composite,377,5,1,2,27.0,Morning,Mon,925.9,116.09
J02448,Lathe,E,Plastic,123,13,2,4,26.9,Evening,Sun,183.0,13.98
J02449,CNC,B,Composite,386,1,4,3,28.2,Evening,Tue,1077.7,139.96
J02450,Assembly,D,Plastic,250,12,5,5,24.8,Night,Thu,335.6,18.62
J02451,Assembly,B,Plastic,365,8,2,5,26.1,Evening,Sun,436.5,23.3
J02452,Assembly,E,Plastic,480,15,4,5,23.2,Evening,Mon,560.3,29.41
J02453,Assembly,B,Plastic,160,2,4,10,30.1,Evening,Wed,246.0,13.86
J02454,CNC,A,Aluminum,232,13,4,1,27.2,Morning,Sun,445.1,57.77
J02455,Press,C,Steel,359,4,2,8,31.7,Night,Thu,584.9,99.69
J02456,Press,B,Steel,406,10,3,1,32.5,Night,Sun,554.2,95.16
J02457,Welding,C,Aluminum,36,7,1,1,31.1,Evening,Wed,113.2,22.83
J02458,Press,A,Composite,386,3,2,8,35.9,Morning,Mon,625.7,100.65
J02459,Press,E,Plastic,145,12,4,6,25.9,Evening,Mon,161.7,22.57
J02460,Lathe,B,Plastic,378,3,1,1,24.8,Morning,Mon,651.1,52.82
J02461,Lathe,A,Plastic,348,1,2,9,26.3,Morning,Sun,590.2,44.93
J02462,Assembly,E,Aluminum,274,11,2,6,27.0,Morning,Fri,431.6,26.49
J02463,Assembly,C,Steel,83,8,4,7,28.3,Morning,Sun,179.1,12.62
J02464,Welding,C,Steel,388,5,2,9,33.2,Evening,Wed,1482.6,316.4
J02465,Lathe,B,Composite,441,6,1,9,27.7,Morning,Mon,880.4,81.45
J02466,Lathe,C,Steel,96,4,4,10,22.7,Evening,Wed,294.2,27.18
J02467,Welding,B,Composite,216,12,3,8,39.7,Morning,Tue,696.6,140.84
J02468,Assembly,A,Steel,215,13,2,8,21.8,Morning,Mon,353.1,25.34
J02469,Lathe,A,Composite,82,14,4,10,25.5,Morning,Tue,181.6,15.4
J02470,Press,B,Aluminum,168,10,1,4,27.3,Evening,Sun,201.2,32.27
J02471,Assembly,B,Steel,288,2,4,10,28.7,Evening,Wed,647.2,40.4
J02472,Welding,A,Aluminum,129,11,5,5,21.0,Morning,Thu,380.5,69.8
J02473,Lathe,A,Aluminum,146,11,2,10,22.1,Evening,Fri,297.7,26.08
J02474,Assembly,C,Steel,235,2,2,10,26.6,Morning,Wed,479.8,31.0
J02475,Welding,D,Plastic,302,11,1,2,26.8,Night,Thu,636.0,103.8
J02476,Assembly,D,Steel,231,12,3,5,24.0,Morning,Tue,378.0,26.37
J02477,Press,A,Aluminum,198,11,5,4,25.2,Evening,Wed,265.0,44.12
J02478,Lathe,D,Plastic,144,1,5,7,25.4,Evening,Fri,263.8,20.79
J02479,CNC,D,Steel,351,3,4,8,32.8,Morning,Sun,1021.3,157.52
J02480,Press,E,Plastic,312,2,2,8,31.5,Morning,Fri,293.0,43.15
J02481,Assembly,A,Composite,293,13,5,8,24.6,Morning,Tue,482.5,29.83
J02482,Lathe,E,Aluminum,105,2,4,4,27.5,Night,Sat,269.5,22.48
J02483,Lathe,D,Steel,211,13,1,3,30.8,Night,Sun,505.5,49.73
J02484,Assembly,B,Plastic,44,12,4,8,28.6,Night,Fri,86.2,5.3
J02485,CNC,D,Aluminum,380,7,1,6,31.2,Night,Thu,963.7,113.99
J02486,Assembly,A,Plastic,306,3,3,4,26.6,Morning,Sat,411.7,22.34
J02487,Assembly,E,Steel,40,12,3,6,27.3,Night,Fri,96.7,6.66
J02488,Welding,D,Aluminum,489,5,3,9,26.9,Evening,Wed,1470.2,283.27
J02489,Press,B,Composite,111,6,3,9,29.4,Evening,Sat,192.9,35.0
J02490,CNC,D,Plastic,210,7,1,2,25.2,Morning,Wed,380.1,45.8
J02491,Press,C,Steel,215,10,2,8,27.4,Morning,Tue,323.8,57.47
J02492,Welding,D,Composite,405,7,3,9,29.9,Night,Fri,1435.0,262.41
J02493,CNC,A,Plastic,274,9,4,9,30.2,Evening,Sun,576.1,58.58
J02494,Assembly,B,Steel,274,6,1,4,25.4,Evening,Wed,516.9,36.14
J02495,Welding,B,Plastic,47,3,2,9,27.5,Morning,Sun,116.1,22.45
J02496,Lathe,E,Aluminum,187,6,5,5,25.6,Evening,Mon,411.9,36.67
J02497,Welding,C,Aluminum,144,11,5,2,30.7,Evening,Tue,420.5,83.63
J02498,Assembly,A,Composite,463,1,4,5,31.6,Morning,Thu,820.0,53.12
J02499,CNC,C,Composite,369,11,1,4,26.3,Evening,Sat,834.1,114.75
J02500,CNC,A,Plastic,489,0,5,2,26.2,Morning,Fri,948.2,106.4
J02501,Lathe,E,Composite,127,3,2,3,26.5,Night,Sun,307.6,28.5
J02502,Assembly,A,Aluminum,487,5,5,10,28.3,Morning,Mon,789.2,47.49
J02503,Welding,A,Plastic,466,6,2,8,25.5,Evening,Thu,1048.0,184.25
J02504,CNC,C,Plastic,437,2,3,8,35.7,Morning,Fri,959.7,116.61
J02505,Welding,A,Aluminum,411,10,3,9,27.0,Morning,Wed,1116.2,207.71
J02506,Lathe,C,Steel,283,11,5,8,26.9,Morning,Mon,644.2,60.97
J02507,Assembly,B,Composite,49,2,4,1,30.7,Morning,Fri,110.0,7.93
J02508,Press,C,Steel,177,15,5,3,25.0,Morning,Wed,230.5,41.21
J02509,Press,E,Steel,469,12,1,7,23.5,Evening,Sat,611.3,109.2
J02510,Welding,A,Composite,225,0,3,7,30.9,Morning,Sun,810.9,163.93
J02511,Press,A,Plastic,217,13,1,2,30.5,Morning,Thu,180.2,27.34
J02512,Assembly,E,Plastic,141,1,5,5,35.4,Night,Fri,253.0,12.99
J02513,Welding,B,Composite,487,9,2,5,30.3,Morning,Tue,1404.1,291.74
J02514,Lathe,D,Plastic,346,5,2,10,22.4,Evening,Sat,611.2,43.51
J02515,Welding,C,Steel,105,1,2,9,22.8,Morning,Tue,407.4,88.0
J02516,Assembly,D,Composite,357,12,1,1,27.4,Night,Sat,510.2,33.61
J02517,Press,B,Plastic,139,11,1,5,31.1,Morning,Tue,131.4,20.36
J02518,Lathe,B,Steel,311,3,5,10,27.2,Night,Wed,899.4,87.56
J02519,Press,D,Composite,179,11,3,6,31.0,Evening,Sun,244.3,40.77
J02520,Lathe,E,Steel,195,13,3,1,31.6,Morning,Tue,412.8,40.33
J02521,Assembly,B,Plastic,370,2,2,4,27.0,Night,Thu,502.5,27.83
J02522,Lathe,A,Plastic,477,0,3,7,25.7,Morning,Mon,811.2,67.84
J02523,Assembly,D,Plastic,440,8,4,9,22.3,Morning,Fri,572.7,30.77
J02524,Welding,E,Composite,270,8,3,4,24.5,Morning,Thu,773.8,155.03
J02525,Lathe,D,Aluminum,26,9,3,6,33.0,Morning,Mon,70.9,6.41
J02526,CNC,B,Plastic,329,15,1,1,28.6,Night,Sun,538.4,64.64
J02527,Assembly,C,Aluminum,360,3,4,8,32.6,Evening,Fri,670.1,40.56
J02528,Lathe,A,Steel,155,13,3,10,37.1,Morning,Wed,391.1,36.67
J02529,CNC,B,Aluminum,272,1,5,10,19.1,Morning,Thu,756.7,94.38
J02530,Press,D,Steel,198,10,3,6,35.5,Evening,Thu,305.0,57.37
J02531,Welding,B,Plastic,389,1,5,7,21.6,Evening,Wed,1088.5,188.61
J02532,Assembly,A,Steel,441,5,5,9,34.2,Morning,Wed,903.5,63.62
J02533,Welding,E,Steel,414,11,5,1,27.0,Morning,Fri,1173.0,241.69
J02534,Lathe,C,Aluminum,371,13,5,2,29.9,Morning,Thu,635.5,53.02
J02535,Assembly,E,Composite,362,13,3,6,16.4,Morning,Mon,563.8,37.61
J02536,Welding,C,Plastic,484,7,5,8,18.8,Night,Mon,1188.6,189.54
J02537,Assembly,C,Plastic,166,6,4,6,32.9,Night,Thu,242.3,15.22
J02538,Welding,B,Aluminum,280,14,5,3,30.9,Morning,Thu,675.3,133.51
J02539,Lathe,E,Aluminum,74,8,3,10,40.7,Evening,Thu,181.6,17.27
J02540,Welding,D,Plastic,196,4,1,2,27.7,Morning,Fri,409.3,67.74
J02541,Press,C,Composite,443,14,2,9,29.7,Morning,Tue,534.1,83.55
J02542,Press,C,Plastic,167,2,5,6,33.7,Evening,Wed,191.6,28.79
J02543,Lathe,C,Composite,292,4,1,10,25.1,Morning,Wed,662.1,60.84
J02544,Welding,A,Plastic,339,15,5,1,30.0,Morning,Wed,630.6,108.75
J02545,CNC,C,Steel,309,7,3,1,27.0,Evening,Tue,893.4,127.63
J02546,Press,B,Plastic,453,12,5,8,27.6,Evening,Tue,450.8,63.75
J02547,Lathe,D,Plastic,158,2,4,9,30.8,Evening,Fri,310.7,25.16
J02548,Lathe,B,Composite,487,2,2,9,25.8,Evening,Sun,1216.3,102.05
J02549,Welding,E,Steel,364,15,2,8,24.0,Morning,Sat,1110.8,249.26
J02550,Welding,D,Plastic,418,2,2,5,21.5,Night,Mon,958.5,171.31
J02551,CNC,A,Plastic,409,0,5,6,30.4,Evening,Fri,901.8,104.24
J02552,CNC,C,Plastic,289,6,5,5,25.8,Night,Fri,633.7,75.82
J02553,Lathe,A,Aluminum,113,8,4,4,29.1,Morning,Sat,221.5,19.98
J02554,CNC,A,Aluminum,491,12,5,3,30.8,Morning,Tue,1043.7,134.13
J02555,Lathe,C,Composite,268,12,1,2,25.3,Morning,Sat,512.6,45.53
J02556,Press,A,Composite,117,9,2,6,25.8,Morning,Mon,157.2,26.93
J02557,Press,B,Composite,414,3,4,2,26.7,Night,Fri,593.2,96.55
J02558,CNC,B,Aluminum,304,15,4,10,21.4,Morning,Tue,673.0,91.48
J02559,Assembly,E,Steel,396,9,1,3,28.5,Morning,Tue,679.5,44.54
J02560,CNC,E,Plastic,168,5,4,2,28.1,Morning,Tue,339.4,41.16
J02561,Welding,D,Composite,64,5,1,4,24.9,Evening,Wed,191.5,39.17
J02562,Welding,D,Aluminum,215,9,1,4,33.2,Night,Sun,604.9,111.65
J02563,Assembly,C,Composite,280,4,5,8,30.0,Morning,Thu,504.3,33.93
J02564,Welding,E,Composite,447,8,3,4,24.5,Morning,Fri,1145.7,239.28
J02565,CNC,C,Composite,48,1,1,3,26.1,Morning,Sat,139.4,19.03
J02566,Welding,D,Aluminum,62,12,4,2,26.0,Morning,Mon,182.8,37.77
J02567,Welding,D,Plastic,348,15,5,3,23.6,Night,Sat,730.6,135.0
J02568,Assembly,C,Aluminum,442,14,4,4,22.5,Morning,Thu,638.8,36.61
J02569,Welding,E,Aluminum,22,3,4,2,31.1,Morning,Sat,91.3,19.18
J02570,Press,B,Composite,30,15,1,1,26.9,Night,Wed,41.7,8.52
J02571,Welding,C,Aluminum,227,0,3,4,24.6,Evening,Tue,736.7,134.62
J02572,Welding,C,Plastic,261,8,2,8,20.7,Night,Tue,565.7,97.02
J02573,CNC,B,Composite,381,15,2,7,32.6,Evening,Wed,902.5,123.03
J02574,CNC,A,Aluminum,417,4,5,5,23.5,Evening,Tue,1050.5,140.44
J02575,Welding,B,Aluminum,327,1,3,7,26.7,Morning,Fri,1019.1,202.46
J02576,Welding,A,Aluminum,423,7,4,2,26.4,Morning,Wed,1155.9,209.32
J02577,Lathe,C,Composite,485,5,1,4,32.2,Morning,Thu,993.0,91.72
J02578,Press,A,Steel,327,14,5,10,31.7,Night,Sun,513.0,88.04
J02579,CNC,C,Plastic,461,0,2,9,27.4,Morning,Thu,949.1,110.31
J02580,Assembly,A,Composite,379,12,3,9,29.0,Morning,Tue,609.2,40.41
J02581,Press,D,Composite,202,6,2,8,28.5,Night,Sun,323.1,53.42
J02582,Press,E,Plastic,465,1,3,6,30.4,Night,Wed,492.7,74.16
J02583,Press,B,Plastic,207,15,1,3,31.8,Morning,Fri,174.0,25.17
J02584,Press,E,Plastic,78,6,5,6,27.6,Morning,Wed,117.8,16.35
J02585,Assembly,D,Steel,218,6,4,5,33.0,Evening,Thu,443.1,28.09
J02586,CNC,D,Steel,244,13,4,9,21.7,Morning,Sun,681.6,102.45
J02587,Press,A,Plastic,111,12,5,5,29.7,Night,Tue,127.3,19.05
J02588,CNC,C,Plastic,130,5,4,7,29.4,Morning,Sun,282.8,33.97
J02589,Press,C,Aluminum,214,14,3,8,29.2,Morning,Sun,247.1,38.64
J02590,CNC,A,Plastic,417,6,3,10,21.0,Morning,Tue,860.6,95.02
J02591,Assembly,C,Composite,120,6,5,1,28.4,Evening,Wed,228.3,15.0
J02592,Press,A,Aluminum,45,1,5,4,30.2,Night,Mon,106.0,18.9
J02593,Welding,B,Steel,288,2,2,2,36.3,Morning,Sun,972.0,218.89
J02594,Lathe,C,Composite,179,2,1,7,24.2,Morning,Thu,392.5,35.61
J02595,Lathe,C,Composite,115,9,4,10,34.5,Morning,Sun,268.6,23.84
J02596,Press,A,Plastic,66,6,1,3,32.2,Morning,Tue,71.2,10.66
J02597,Press,C,Aluminum,89,2,5,9,25.6,Morning,Sat,153.3,24.95
J02598,Press,C,Aluminum,134,11,5,8,27.7,Evening,Sat,172.6,29.45
J02599,Press,E,Aluminum,115,3,4,8,24.1,Morning,Sun,166.6,25.81
J02600,Welding,C,Plastic,201,0,3,2,28.5,Evening,Thu,434.8,73.71
J02601,Assembly,C,Composite,265,13,4,6,25.7,Evening,Tue,376.9,22.49
J02602,Welding,B,Composite,360,9,1,4,25.6,Evening,Mon,1003.8,207.25
J02603,CNC,A,Composite,207,15,1,9,29.0,Morning,Tue,469.2,57.61
J02604,Assembly,D,Steel,196,9,2,9,23.0,Morning,Thu,395.9,26.53
J02605,Lathe,D,Plastic,325,4,4,2,29.5,Evening,Mon,497.8,38.42
J02606,Welding,A,Aluminum,493,10,3,7,34.5,Morning,Fri,1443.6,255.18
J02607,Lathe,A,Steel,150,4,2,9,26.9,Evening,Fri,381.2,35.88
J02608,Welding,A,Aluminum,241,11,5,5,26.8,Morning,Thu,614.2,117.42
J02609,Assembly,C,Aluminum,208,3,3,3,28.4,Morning,Mon,313.6,19.55
J02610,Lathe,D,Plastic,241,4,5,6,34.8,Evening,Fri,440.9,35.46
J02611,CNC,C,Plastic,163,3,3,10,25.0,Morning,Thu,368.2,43.82
J02612,Press,E,Composite,300,12,3,1,37.5,Morning,Thu,359.5,57.21
J02613,Press,B,Plastic,231,9,3,7,34.3,Night,Fri,254.0,35.03
J02614,Press,A,Plastic,215,2,3,7,30.6,Evening,Wed,212.7,30.82
J02615,Press,A,Plastic,454,9,5,1,26.4,Evening,Wed,432.0,59.11
J02616,Lathe,A,Plastic,267,2,4,7,27.1,Morning,Tue,486.8,36.06
J02617,Assembly,C,Aluminum,249,4,1,8,26.2,Morning,Mon,408.5,23.67
J02618,CNC,E,Composite,481,10,5,3,30.3,Morning,Thu,1177.4,152.12
J02619,Press,A,Aluminum,146,12,3,7,32.7,Morning,Fri,175.7,30.88
J02620,Welding,E,Plastic,205,8,4,8,28.4,Morning,Fri,455.7,75.9
J02621,Lathe,B,Plastic,253,3,2,9,27.5,Evening,Sun,442.4,36.12
J02622,Lathe,D,Aluminum,19,4,1,2,24.7,Morning,Fri,42.7,4.73
J02623,Assembly,B,Aluminum,445,13,1,2,32.1,Evening,Sat,601.6,35.04
J02624,Lathe,B,Steel,330,8,1,5,34.1,Evening,Thu,774.9,70.53
J02625,CNC,D,Plastic,438,3,2,8,29.7,Evening,Tue,892.9,105.03
J02626,CNC,E,Aluminum,351,10,4,3,28.3,Evening,Wed,797.1,99.21
J02627,Press,A,Plastic,44,6,2,10,31.1,Evening,Sun,63.4,9.89
J02628,Lathe,D,Aluminum,390,12,2,2,28.0,Morning,Mon,665.6,60.84
J02629,Lathe,D,Plastic,379,12,5,8,29.3,Morning,Mon,573.9,44.2
J02630,CNC,E,Aluminum,107,8,1,5,27.8,Evening,Wed,240.1,32.71
J02631,Press,E,Steel,211,10,3,8,22.3,Morning,Tue,290.2,48.02
J02632,Press,D,Plastic,334,7,2,6,28.5,Evening,Mon,362.0,50.92
J02633,Assembly,B,Composite,203,13,3,4,32.5,Evening,Sun,351.5,21.36
J02634,Press,C,Steel,248,11,2,3,32.3,Evening,Tue,314.6,54.01
J02635,Welding,D,Steel,417,4,2,6,24.7,Night,Sun,1519.8,307.85
J02636,Assembly,D,Plastic,161,9,3,9,28.9,Night,Mon,235.8,13.97
J02637,Welding,D,Composite,19,5,3,7,25.9,Evening,Fri,86.3,18.8
J02638,Lathe,D,Plastic,410,13,1,9,30.0,Evening,Sun,691.4,53.88
J02639,CNC,D,Aluminum,121,11,3,1,31.8,Night,Fri,276.7,36.18
J02640,Lathe,A,Plastic,210,10,4,6,36.1,Evening,Wed,376.7,29.3
J02641,Assembly,D,Steel,456,3,2,1,27.7,Morning,Wed,771.8,48.55
J02642,Lathe,C,Plastic,173,15,1,5,34.3,Morning,Tue,235.7,18.73
J02643,Lathe,B,Composite,15,6,2,8,33.6,Morning,Thu,48.8,5.06
J02644,CNC,B,Steel,293,1,2,9,28.3,Morning,Sat,839.0,114.93
J02645,Welding,E,Plastic,125,2,3,8,30.7,Evening,Wed,323.4,56.6
J02646,CNC,E,Aluminum,178,5,5,10,23.4,Morning,Mon,500.2,63.71
J02647,Welding,A,Composite,353,13,2,7,33.5,Evening,Fri,1053.7,222.4
J02648,Assembly,E,Composite,39,1,3,6,32.8,Night,Wed,98.9,6.6
J02649,Press,D,Composite,314,9,5,1,25.9,Evening,Fri,400.0,69.48
J02650,Lathe,D,Steel,289,10,5,7,18.7,Evening,Sat,718.0,62.36
J02651,Lathe,A,Plastic,448,2,5,2,27.5,Night,Thu,802.6,62.39
J02652,Press,E,Plastic,428,6,3,5,33.0,Morning,Mon,426.5,63.25
J02653,Welding,E,Composite,71,8,4,2,31.8,Morning,Thu,230.1,47.33
J02654,CNC,D,Steel,478,9,1,7,26.4,Evening,Tue,1301.0,190.85
J02655,Lathe,D,Plastic,57,13,5,6,33.7,Night,Mon,131.3,10.29
J02656,Welding,E,Plastic,231,9,2,3,35.3,Night,Thu,589.8,93.24
J02657,CNC,B,Plastic,255,7,4,2,34.1,Morning,Fri,461.9,53.31
J02658,Press,A,Aluminum,440,5,3,10,33.4,Evening,Sat,591.8,91.7
J02659,CNC,B,Steel,163,13,4,10,30.4,Evening,Tue,501.1,74.59
J02660,Press,B,Aluminum,263,3,3,5,23.0,Evening,Tue,338.7,54.03
J02661,Lathe,D,Composite,297,12,5,1,34.8,Morning,Sun,623.4,60.27
J02662,Assembly,D,Plastic,54,3,2,2,32.5,Morning,Mon,80.5,5.04
J02663,Welding,C,Plastic,497,13,2,1,32.3,Evening,Tue,979.5,169.84
J02664,Welding,E,Steel,77,11,2,1,24.3,Morning,Tue,246.8,57.09
J02665,Welding,D,Plastic,380,10,4,1,35.7,Morning,Wed,850.0,154.07
J02666,CNC,A,Aluminum,447,1,3,1,29.2,Night,Fri,1184.7,155.59
J02667,Assembly,A,Plastic,299,12,1,2,26.0,Morning,Sun,317.0,17.72
J02668,Welding,D,Steel,38,0,2,4,26.0,Morning,Mon,141.3,31.36
J02669,Lathe,C,Steel,440,7,5,1,20.4,Evening,Thu,970.0,94.44
J02670,CNC,B,Composite,282,8,1,3,31.1,Evening,Fri,706.8,101.28
J02671,Lathe,D,Steel,318,0,5,4,29.7,Evening,Wed,766.2,75.1
J02672,Lathe,E,Composite,178,5,3,8,33.2,Morning,Fri,419.4,38.21
J02673,Lathe,B,Steel,62,15,4,8,27.4,Night,Sun,167.5,16.69
J02674,Press,E,Aluminum,73,2,4,10,30.7,Evening,Mon,128.2,21.68
J02675,Welding,C,Steel,96,13,2,8,30.7,Evening,Wed,336.5,74.66
J02676,Assembly,D,Steel,416,12,1,5,30.6,Morning,Wed,655.5,45.54
J02677,Lathe,B,Composite,38,8,3,8,29.2,Night,Wed,101.1,10.08
J02678,CNC,D,Steel,229,3,1,6,32.2,Morning,Sun,670.2,94.47
J02679,Assembly,D,Plastic,33,12,5,3,33.0,Evening,Fri,72.6,4.34
J02680,Press,B,Composite,228,4,3,10,27.3,Morning,Sun,368.3,60.56
J02681,Lathe,B,Aluminum,162,15,1,3,36.5,Morning,Fri,294.3,25.53
J02682,Welding,E,Composite,115,11,3,5,25.7,Morning,Wed,332.2,68.15
J02683,CNC,B,Aluminum,468,6,3,3,33.9,Evening,Thu,1177.9,157.92
J02684,Assembly,B,Aluminum,308,9,3,1,28.7,Evening,Wed,451.7,27.72
J02685,Welding,A,Composite,316,0,5,9,25.0,Night,Mon,1243.0,272.71
J02686,Lathe,E,Steel,154,8,5,9,24.4,Evening,Sat,406.1,39.36
J02687,Assembly,A,Steel,299,1,5,1,29.9,Morning,Thu,587.7,37.39
J02688,Press,E,Plastic,301,13,4,8,29.8,Night,Sun,304.5,45.55
J02689,Press,C,Aluminum,23,9,5,9,31.2,Night,Tue,67.0,10.54
J02690,Welding,E,Plastic,427,6,1,1,32.4,Night,Fri,961.2,163.0
J02691,CNC,E,Aluminum,185,14,5,1,25.2,Evening,Sat,425.4,56.02
J02692,Assembly,B,Aluminum,305,10,3,8,23.6,Evening,Wed,484.0,27.85
J02693,Press,C,Steel,435,14,2,7,26.8,Morning,Sun,553.6,97.07
J02694,Assembly,A,Aluminum,302,5,5,8,28.8,Morning,Sat,552.6,35.61
J02695,Assembly,D,Aluminum,218,13,4,10,23.5,Evening,Mon,343.3,21.77
J02696,Lathe,D,Plastic,40,13,1,1,30.9,Evening,Sun,67.2,5.82
J02697,Assembly,E,Aluminum,162,6,3,6,33.7,Night,Sat,285.8,17.51
J02698,Assembly,C,Plastic,195,6,1,7,27.4,Morning,Sat,233.9,12.8
J02699,Lathe,A,Plastic,153,8,3,3,29.4,Morning,Tue,251.7,20.31
J02700,CNC,E,Aluminum,423,3,3,10,30.5,Morning,Fri,1149.7,147.46
J02701,CNC,C,Aluminum,389,11,1,8,26.2,Night,Mon,897.3,112.71
J02702,Press,B,Composite,398,0,3,10,27.8,Evening,Sun,629.3,99.41
J02703,Lathe,E,Composite,456,11,4,2,30.2,Morning,Thu,902.9,77.39
J02704,Welding,C,Aluminum,118,5,4,10,32.4,Night,Wed,414.4,73.89
J02705,Welding,C,Steel,438,13,4,4,26.4,Morning,Fri,1287.6,259.36
J02706,Assembly,E,Aluminum,417,10,1,10,22.9,Evening,Fri,632.3,37.83
J02707,Press,C,Steel,231,15,5,1,23.1,Morning,Thu,321.0,55.81
J02708,Press,A,Steel,375,11,4,6,35.0,Evening,Sat,538.8,91.54
J02709,CNC,A,Plastic,354,13,5,6,28.5,Night,Sun,695.9,82.69
J02710,Assembly,D,Steel,362,15,4,3,31.9,Evening,Tue,579.0,37.41
J02711,Press,D,Steel,203,9,4,5,30.3,Morning,Sat,302.7,54.45
J02712,Welding,B,Aluminum,34,12,1,3,27.0,Evening,Thu,91.7,19.11
J02713,Press,B,Steel,12,0,2,4,36.4,Evening,Mon,36.1,7.75
J02714,Assembly,B,Plastic,155,0,2,6,24.7,Morning,Wed,212.7,12.44
J02715,Press,C,Plastic,333,0,2,5,25.5,Evening,Wed,377.8,54.21
J02716,Lathe,A,Aluminum,331,4,1,5,28.2,Evening,Tue,658.2,56.71
J02717,Assembly,E,Composite,170,5,5,1,33.9,Morning,Tue,308.1,20.36
J02718,Press,A,Steel,104,12,3,5,32.1,Evening,Tue,162.6,27.2
J02719,Lathe,E,Plastic,447,12,4,8,32.5,Morning,Mon,640.0,50.42
J02720,CNC,C,Plastic,126,11,2,5,33.7,Morning,Sun,234.1,30.34
J02721,Press,C,Composite,189,0,2,2,28.8,Night,Thu,247.3,41.43
J02722,Assembly,C,Composite,249,6,1,1,24.1,Morning,Fri,392.0,24.72
J02723,Lathe,C,Steel,295,1,5,5,24.4,Morning,Sun,757.5,71.69
J02724,Lathe,D,Plastic,114,13,5,1,30.2,Morning,Tue,179.7,15.59
J02725,Welding,C,Composite,367,9,5,7,27.3,Night,Fri,1299.8,252.48
J02726,CNC,C,Steel,463,5,5,6,28.1,Evening,Wed,1308.8,189.86
J02727,CNC,A,Aluminum,307,5,1,2,17.6,Morning,Sun,728.3,96.58
J02728,Assembly,B,Steel,387,0,3,2,22.7,Night,Mon,779.9,53.54
J02729,Assembly,D,Steel,213,0,1,9,31.6,Morning,Sun,479.6,32.02
J02730,Welding,C,Steel,411,3,4,9,18.4,Evening,Tue,1584.0,330.36
J02731,Press,A,Aluminum,61,8,3,8,27.2,Night,Sun,90.4,15.32
J02732,Press,D,Aluminum,441,11,3,5,34.8,Night,Thu,548.1,89.95
J02733,Assembly,E,Composite,308,9,3,2,36.9,Night,Thu,540.4,36.23
J02734,Press,D,Steel,121,7,5,4,26.8,Morning,Wed,192.9,33.26
J02735,Welding,D,Aluminum,165,5,3,2,25.2,Morning,Tue,441.3,84.04
J02736,Assembly,A,Plastic,212,14,1,8,23.0,Morning,Sun,237.8,12.38
J02737,Lathe,C,Aluminum,90,8,2,4,23.7,Morning,Thu,166.3,16.2
J02738,Assembly,E,Aluminum,297,8,1,6,23.7,Morning,Fri,470.5,29.38
J02739,CNC,B,Aluminum,500,1,2,3,21.8,Evening,Fri,1173.0,145.68
J02740,Lathe,E,Steel,13,3,1,10,22.8,Evening,Mon,39.6,4.28
J02741,Assembly,A,Plastic,373,11,1,9,29.8,Evening,Fri,449.7,24.27
J02742,Assembly,E,Steel,88,2,2,6,29.6,Night,Sat,205.0,14.65
J02743,Lathe,C,Aluminum,445,5,4,10,37.2,Evening,Sun,1056.5,85.21
